statistikkvariabel	age	gender	diagnosis	year	nConsultations
Konsultasjoner	67-79 aar	Kvinner	Ulykker og skader	2023	35700
Konsultasjoner	67-79 aar	Kvinner	Ulykker og skader	2024	35506
Konsultasjoner	67-79 aar	Kvinner	Medfoedt sykdom eller feil	2012	633
Konsultasjoner	67-79 aar	Kvinner	Medfoedt sykdom eller feil	2013	625
Konsultasjoner	67-79 aar	Kvinner	Medfoedt sykdom eller feil	2014	725
Konsultasjoner	67-79 aar	Kvinner	Medfoedt sykdom eller feil	2015	658
Konsultasjoner	67-79 aar	Kvinner	Medfoedt sykdom eller feil	2016	749
Konsultasjoner	67-79 aar	Kvinner	Medfoedt sykdom eller feil	2017	743
Konsultasjoner	67-79 aar	Kvinner	Medfoedt sykdom eller feil	2018	760
Konsultasjoner	67-79 aar	Kvinner	Medfoedt sykdom eller feil	2019	774
Konsultasjoner	67-79 aar	Kvinner	Medfoedt sykdom eller feil	2020	791
Konsultasjoner	67-79 aar	Kvinner	Medfoedt sykdom eller feil	2021	873
Konsultasjoner	67-79 aar	Kvinner	Medfoedt sykdom eller feil	2022	874
Konsultasjoner	67-79 aar	Kvinner	Medfoedt sykdom eller feil	2023	964
Konsultasjoner	67-79 aar	Kvinner	Medfoedt sykdom eller feil	2024	950
Konsultasjoner	67-79 aar	Kvinner	Svangerskap, foedsel, prevensjon	2012	NA
Konsultasjoner	67-79 aar	Kvinner	Svangerskap, foedsel, prevensjon	2013	NA
Konsultasjoner	67-79 aar	Kvinner	Svangerskap, foedsel, prevensjon	2014	NA
Konsultasjoner	67-79 aar	Kvinner	Svangerskap, foedsel, prevensjon	2015	NA
Konsultasjoner	67-79 aar	Kvinner	Svangerskap, foedsel, prevensjon	2016	NA
Konsultasjoner	67-79 aar	Kvinner	Svangerskap, foedsel, prevensjon	2017	NA
Konsultasjoner	67-79 aar	Kvinner	Svangerskap, foedsel, prevensjon	2018	NA
Konsultasjoner	67-79 aar	Kvinner	Svangerskap, foedsel, prevensjon	2019	NA
Konsultasjoner	67-79 aar	Kvinner	Svangerskap, foedsel, prevensjon	2020	NA
Konsultasjoner	67-79 aar	Kvinner	Svangerskap, foedsel, prevensjon	2021	NA
Konsultasjoner	67-79 aar	Kvinner	Svangerskap, foedsel, prevensjon	2022	NA
Konsultasjoner	67-79 aar	Kvinner	Svangerskap, foedsel, prevensjon	2023	NA
Konsultasjoner	67-79 aar	Kvinner	Svangerskap, foedsel, prevensjon	2024	NA
Konsultasjoner	67-79 aar	Kvinner	Frykt for sykdom	2012	5398
Konsultasjoner	67-79 aar	Kvinner	Frykt for sykdom	2013	5718
Konsultasjoner	67-79 aar	Kvinner	Frykt for sykdom	2014	6034
Konsultasjoner	67-79 aar	Kvinner	Frykt for sykdom	2015	5714
Konsultasjoner	67-79 aar	Kvinner	Frykt for sykdom	2016	5748
Konsultasjoner	67-79 aar	Kvinner	Frykt for sykdom	2017	5945
Konsultasjoner	67-79 aar	Kvinner	Frykt for sykdom	2018	5831
Konsultasjoner	67-79 aar	Kvinner	Frykt for sykdom	2019	5985
Konsultasjoner	67-79 aar	Kvinner	Frykt for sykdom	2020	17990
Konsultasjoner	67-79 aar	Kvinner	Frykt for sykdom	2021	10110
Konsultasjoner	67-79 aar	Kvinner	Frykt for sykdom	2022	6704
Konsultasjoner	67-79 aar	Kvinner	Frykt for sykdom	2023	6226
Konsultasjoner	67-79 aar	Kvinner	Frykt for sykdom	2024	6063
Konsultasjoner	67-79 aar	Kvinner	Administrativ kontakt	2012	22003
Konsultasjoner	67-79 aar	Kvinner	Administrativ kontakt	2013	20793
Konsultasjoner	67-79 aar	Kvinner	Administrativ kontakt	2014	24661
Konsultasjoner	67-79 aar	Kvinner	Administrativ kontakt	2015	26150
Konsultasjoner	67-79 aar	Kvinner	Administrativ kontakt	2016	27114
Konsultasjoner	67-79 aar	Kvinner	Administrativ kontakt	2017	26531
Konsultasjoner	67-79 aar	Kvinner	Administrativ kontakt	2018	29855
Konsultasjoner	67-79 aar	Kvinner	Administrativ kontakt	2019	31142
Konsultasjoner	67-79 aar	Kvinner	Administrativ kontakt	2020	35620
Konsultasjoner	67-79 aar	Kvinner	Administrativ kontakt	2021	43706
Konsultasjoner	67-79 aar	Kvinner	Administrativ kontakt	2022	47151
Konsultasjoner	67-79 aar	Kvinner	Administrativ kontakt	2023	38832
Konsultasjoner	67-79 aar	Kvinner	Administrativ kontakt	2024	39878
Konsultasjoner	67-79 aar	Kvinner	Forebyggende kontakt	2012	17608
Konsultasjoner	67-79 aar	Kvinner	Forebyggende kontakt	2013	25716
Konsultasjoner	67-79 aar	Kvinner	Forebyggende kontakt	2014	29502
Konsultasjoner	67-79 aar	Kvinner	Forebyggende kontakt	2015	30279
Konsultasjoner	67-79 aar	Kvinner	Forebyggende kontakt	2016	31572
Konsultasjoner	67-79 aar	Kvinner	Forebyggende kontakt	2017	32669
Konsultasjoner	67-79 aar	Kvinner	Forebyggende kontakt	2018	34155
Konsultasjoner	67-79 aar	Kvinner	Forebyggende kontakt	2019	33108
Konsultasjoner	67-79 aar	Kvinner	Forebyggende kontakt	2020	44117
Konsultasjoner	67-79 aar	Kvinner	Forebyggende kontakt	2021	51746
Konsultasjoner	67-79 aar	Kvinner	Forebyggende kontakt	2022	50955
Konsultasjoner	67-79 aar	Kvinner	Forebyggende kontakt	2023	55445
Konsultasjoner	67-79 aar	Kvinner	Forebyggende kontakt	2024	52788
Konsultasjoner	67-79 aar	Kvinner	Andre diagnoser	2012	355266
Konsultasjoner	67-79 aar	Kvinner	Andre diagnoser	2013	366628
Konsultasjoner	67-79 aar	Kvinner	Andre diagnoser	2014	385061
Konsultasjoner	67-79 aar	Kvinner	Andre diagnoser	2015	394079
Konsultasjoner	67-79 aar	Kvinner	Andre diagnoser	2016	408319
Konsultasjoner	67-79 aar	Kvinner	Andre diagnoser	2017	423727
Konsultasjoner	67-79 aar	Kvinner	Andre diagnoser	2018	435785
Konsultasjoner	67-79 aar	Kvinner	Andre diagnoser	2019	444015
Konsultasjoner	67-79 aar	Kvinner	Andre diagnoser	2020	466477
Konsultasjoner	67-79 aar	Kvinner	Andre diagnoser	2021	486940
Konsultasjoner	67-79 aar	Kvinner	Andre diagnoser	2022	498303
Konsultasjoner	67-79 aar	Kvinner	Andre diagnoser	2023	513601
Konsultasjoner	67-79 aar	Kvinner	Andre diagnoser	2024	513143
Konsultasjoner	67-79 aar	Menn	Alle diagnoser	2012	940795
Konsultasjoner	67-79 aar	Menn	Alle diagnoser	2013	974048
Konsultasjoner	67-79 aar	Menn	Alle diagnoser	2014	1007259
Konsultasjoner	67-79 aar	Menn	Alle diagnoser	2015	1035739
Konsultasjoner	67-79 aar	Menn	Alle diagnoser	2016	1057404
Konsultasjoner	67-79 aar	Menn	Alle diagnoser	2017	1079791
Konsultasjoner	67-79 aar	Menn	Alle diagnoser	2018	1094305
Konsultasjoner	67-79 aar	Menn	Alle diagnoser	2019	1106104
Konsultasjoner	67-79 aar	Menn	Alle diagnoser	2020	1151832
Konsultasjoner	67-79 aar	Menn	Alle diagnoser	2021	1173763
Konsultasjoner	67-79 aar	Menn	Alle diagnoser	2022	1175539
Konsultasjoner	67-79 aar	Menn	Alle diagnoser	2023	1196099
Konsultasjoner	67-79 aar	Menn	Alle diagnoser	2024	1201659
Konsultasjoner	67-79 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2012	41932
Konsultasjoner	67-79 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2013	40545
Konsultasjoner	67-79 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2014	39461
Konsultasjoner	67-79 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2015	44840
Konsultasjoner	67-79 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2016	43457
Konsultasjoner	67-79 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2017	48143
Konsultasjoner	67-79 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2018	47793
Konsultasjoner	67-79 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2019	48198
Konsultasjoner	67-79 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2020	29743
Konsultasjoner	67-79 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2021	26516
Konsultasjoner	67-79 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2022	41519
Konsultasjoner	67-79 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2023	45990
Konsultasjoner	67-79 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2024	51384
Konsultasjoner	67-79 aar	Menn	Lokale smerter og betennelser	2012	47642
Konsultasjoner	67-79 aar	Menn	Lokale smerter og betennelser	2013	51402
Konsultasjoner	67-79 aar	Menn	Lokale smerter og betennelser	2014	55557
Konsultasjoner	67-79 aar	Menn	Lokale smerter og betennelser	2015	58278
Konsultasjoner	67-79 aar	Menn	Lokale smerter og betennelser	2016	60618
Konsultasjoner	67-79 aar	Menn	Lokale smerter og betennelser	2017	62617
Konsultasjoner	67-79 aar	Menn	Lokale smerter og betennelser	2018	63822
Konsultasjoner	67-79 aar	Menn	Lokale smerter og betennelser	2019	66571
Konsultasjoner	67-79 aar	Menn	Lokale smerter og betennelser	2020	68630
Konsultasjoner	67-79 aar	Menn	Lokale smerter og betennelser	2021	72272
Konsultasjoner	67-79 aar	Menn	Lokale smerter og betennelser	2022	71782
Konsultasjoner	67-79 aar	Menn	Lokale smerter og betennelser	2023	75838
Konsultasjoner	67-79 aar	Menn	Lokale smerter og betennelser	2024	79644
Konsultasjoner	67-79 aar	Menn	Ryggproblemer	2012	16625
Konsultasjoner	67-79 aar	Menn	Ryggproblemer	2013	18066
Konsultasjoner	67-79 aar	Menn	Ryggproblemer	2014	19710
Konsultasjoner	67-79 aar	Menn	Ryggproblemer	2015	21820
Konsultasjoner	67-79 aar	Menn	Ryggproblemer	2016	22391
Konsultasjoner	67-79 aar	Menn	Ryggproblemer	2017	23804
Konsultasjoner	67-79 aar	Menn	Ryggproblemer	2018	23179
Konsultasjoner	67-79 aar	Menn	Ryggproblemer	2019	24483
Konsultasjoner	67-79 aar	Menn	Ryggproblemer	2020	25820
Konsultasjoner	67-79 aar	Menn	Ryggproblemer	2021	27733
Konsultasjoner	67-79 aar	Menn	Ryggproblemer	2022	28513
Konsultasjoner	67-79 aar	Menn	Ryggproblemer	2023	29930
Konsultasjoner	67-79 aar	Menn	Ryggproblemer	2024	30531
Konsultasjoner	67-79 aar	Menn	Generelle smerter og muskelplager	2012	4546
Konsultasjoner	67-79 aar	Menn	Generelle smerter og muskelplager	2013	4706
Konsultasjoner	67-79 aar	Menn	Generelle smerter og muskelplager	2014	4880
Konsultasjoner	67-79 aar	Menn	Generelle smerter og muskelplager	2015	5122
Konsultasjoner	67-79 aar	Menn	Generelle smerter og muskelplager	2016	5363
Konsultasjoner	67-79 aar	Menn	Generelle smerter og muskelplager	2017	5667
Konsultasjoner	67-79 aar	Menn	Generelle smerter og muskelplager	2018	5379
Konsultasjoner	67-79 aar	Menn	Generelle smerter og muskelplager	2019	5610
Konsultasjoner	67-79 aar	Menn	Generelle smerter og muskelplager	2020	6005
Konsultasjoner	67-79 aar	Menn	Generelle smerter og muskelplager	2021	6511
Konsultasjoner	67-79 aar	Menn	Generelle smerter og muskelplager	2022	6677
Konsultasjoner	67-79 aar	Menn	Generelle smerter og muskelplager	2023	7025
Konsultasjoner	67-79 aar	Menn	Generelle smerter og muskelplager	2024	6921
Konsultasjoner	67-79 aar	Menn	Ledd- og giktsykdommer	2012	20133
Konsultasjoner	67-79 aar	Menn	Ledd- og giktsykdommer	2013	22192
Konsultasjoner	67-79 aar	Menn	Ledd- og giktsykdommer	2014	23070
Konsultasjoner	67-79 aar	Menn	Ledd- og giktsykdommer	2015	25147
Konsultasjoner	67-79 aar	Menn	Ledd- og giktsykdommer	2016	25687
Konsultasjoner	67-79 aar	Menn	Ledd- og giktsykdommer	2017	25916
Konsultasjoner	67-79 aar	Menn	Ledd- og giktsykdommer	2018	23551
Konsultasjoner	67-79 aar	Menn	Ledd- og giktsykdommer	2019	22944
Konsultasjoner	67-79 aar	Menn	Ledd- og giktsykdommer	2020	24046
Konsultasjoner	67-79 aar	Menn	Ledd- og giktsykdommer	2021	24963
Konsultasjoner	67-79 aar	Menn	Ledd- og giktsykdommer	2022	23315
Konsultasjoner	67-79 aar	Menn	Ledd- og giktsykdommer	2023	23380
Konsultasjoner	67-79 aar	Menn	Ledd- og giktsykdommer	2024	22644
Konsultasjoner	67-79 aar	Menn	Psykisk sykdom eller lidelse	2012	27605
Konsultasjoner	67-79 aar	Menn	Psykisk sykdom eller lidelse	2013	29684
Konsultasjoner	67-79 aar	Menn	Psykisk sykdom eller lidelse	2014	32453
Konsultasjoner	67-79 aar	Menn	Psykisk sykdom eller lidelse	2015	33994
Konsultasjoner	67-79 aar	Menn	Psykisk sykdom eller lidelse	2016	36863
Konsultasjoner	67-79 aar	Menn	Psykisk sykdom eller lidelse	2017	38269
Konsultasjoner	67-79 aar	Menn	Psykisk sykdom eller lidelse	2018	39477
Konsultasjoner	67-79 aar	Menn	Psykisk sykdom eller lidelse	2019	41901
Konsultasjoner	67-79 aar	Menn	Psykisk sykdom eller lidelse	2020	47915
Konsultasjoner	67-79 aar	Menn	Psykisk sykdom eller lidelse	2021	50397
Konsultasjoner	67-79 aar	Menn	Psykisk sykdom eller lidelse	2022	49394
Konsultasjoner	67-79 aar	Menn	Psykisk sykdom eller lidelse	2023	53685
Konsultasjoner	67-79 aar	Menn	Psykisk sykdom eller lidelse	2024	55552
Konsultasjoner	67-79 aar	Menn	Atopi, astma, allergi eller eksem	2012	15408
Konsultasjoner	67-79 aar	Menn	Atopi, astma, allergi eller eksem	2013	16726
Konsultasjoner	67-79 aar	Menn	Atopi, astma, allergi eller eksem	2014	17290
Konsultasjoner	67-79 aar	Menn	Atopi, astma, allergi eller eksem	2015	18608
Konsultasjoner	67-79 aar	Menn	Atopi, astma, allergi eller eksem	2016	19983
Konsultasjoner	67-79 aar	Menn	Atopi, astma, allergi eller eksem	2017	21575
Konsultasjoner	67-79 aar	Menn	Atopi, astma, allergi eller eksem	2018	21285
Konsultasjoner	67-79 aar	Menn	Atopi, astma, allergi eller eksem	2019	23105
Konsultasjoner	67-79 aar	Menn	Atopi, astma, allergi eller eksem	2020	22875
Konsultasjoner	67-79 aar	Menn	Atopi, astma, allergi eller eksem	2021	23170
Konsultasjoner	67-79 aar	Menn	Atopi, astma, allergi eller eksem	2022	23182
Konsultasjoner	67-79 aar	Menn	Atopi, astma, allergi eller eksem	2023	23840
Konsultasjoner	67-79 aar	Menn	Atopi, astma, allergi eller eksem	2024	24022
Konsultasjoner	67-79 aar	Menn	Hoeyt blodtrykk	2012	89883
Konsultasjoner	67-79 aar	Menn	Hoeyt blodtrykk	2013	93917
Konsultasjoner	67-79 aar	Menn	Hoeyt blodtrykk	2014	93506
Konsultasjoner	67-79 aar	Menn	Hoeyt blodtrykk	2015	92913
Konsultasjoner	67-79 aar	Menn	Hoeyt blodtrykk	2016	95199
Konsultasjoner	67-79 aar	Menn	Hoeyt blodtrykk	2017	96357
Konsultasjoner	67-79 aar	Menn	Hoeyt blodtrykk	2018	98783
Konsultasjoner	67-79 aar	Menn	Hoeyt blodtrykk	2019	99848
Konsultasjoner	67-79 aar	Menn	Hoeyt blodtrykk	2020	99385
Konsultasjoner	67-79 aar	Menn	Hoeyt blodtrykk	2021	98720
Konsultasjoner	67-79 aar	Menn	Hoeyt blodtrykk	2022	95340
Konsultasjoner	67-79 aar	Menn	Hoeyt blodtrykk	2023	99262
Konsultasjoner	67-79 aar	Menn	Hoeyt blodtrykk	2024	97695
Konsultasjoner	67-79 aar	Menn	Hjertesykdom	2012	184147
Konsultasjoner	67-79 aar	Menn	Hjertesykdom	2013	179760
Konsultasjoner	67-79 aar	Menn	Hjertesykdom	2014	168815
Konsultasjoner	67-79 aar	Menn	Hjertesykdom	2015	160130
Konsultasjoner	67-79 aar	Menn	Hjertesykdom	2016	148513
Konsultasjoner	67-79 aar	Menn	Hjertesykdom	2017	137020
Konsultasjoner	67-79 aar	Menn	Hjertesykdom	2018	126981
Konsultasjoner	67-79 aar	Menn	Hjertesykdom	2019	115836
Konsultasjoner	67-79 aar	Menn	Hjertesykdom	2020	111278
Konsultasjoner	67-79 aar	Menn	Hjertesykdom	2021	103601
Konsultasjoner	67-79 aar	Menn	Hjertesykdom	2022	93995
Konsultasjoner	67-79 aar	Menn	Hjertesykdom	2023	88486
Konsultasjoner	67-79 aar	Menn	Hjertesykdom	2024	84165
Konsultasjoner	67-79 aar	Menn	Diabetes	2012	56776
Konsultasjoner	67-79 aar	Menn	Diabetes	2013	59503
Konsultasjoner	67-79 aar	Menn	Diabetes	2014	63907
Konsultasjoner	67-79 aar	Menn	Diabetes	2015	68046
Konsultasjoner	67-79 aar	Menn	Diabetes	2016	71949
Konsultasjoner	67-79 aar	Menn	Diabetes	2017	78065
Konsultasjoner	67-79 aar	Menn	Diabetes	2018	79507
Konsultasjoner	67-79 aar	Menn	Diabetes	2019	83103
Konsultasjoner	67-79 aar	Menn	Diabetes	2020	89249
Konsultasjoner	67-79 aar	Menn	Diabetes	2021	93868
Konsultasjoner	67-79 aar	Menn	Diabetes	2022	96022
Konsultasjoner	67-79 aar	Menn	Diabetes	2023	97170
Konsultasjoner	67-79 aar	Menn	Diabetes	2024	98525
Konsultasjoner	67-79 aar	Menn	Kreft	2012	37258
Konsultasjoner	67-79 aar	Menn	Kreft	2013	39747
Konsultasjoner	67-79 aar	Menn	Kreft	2014	42149
Konsultasjoner	67-79 aar	Menn	Kreft	2015	45482
Konsultasjoner	67-79 aar	Menn	Kreft	2016	47333
Konsultasjoner	67-79 aar	Menn	Kreft	2017	49150
Konsultasjoner	67-79 aar	Menn	Kreft	2018	50709
Konsultasjoner	67-79 aar	Menn	Kreft	2019	50144
Konsultasjoner	67-79 aar	Menn	Kreft	2020	57296
Konsultasjoner	67-79 aar	Menn	Kreft	2021	57579
Konsultasjoner	67-79 aar	Menn	Kreft	2022	52834
Konsultasjoner	67-79 aar	Menn	Kreft	2023	53625
Konsultasjoner	67-79 aar	Menn	Kreft	2024	51432
Konsultasjoner	67-79 aar	Menn	Underlivsplager hos kvinner	2012	NA
Konsultasjoner	67-79 aar	Menn	Underlivsplager hos kvinner	2013	NA
Konsultasjoner	67-79 aar	Menn	Underlivsplager hos kvinner	2014	NA
Konsultasjoner	67-79 aar	Menn	Underlivsplager hos kvinner	2015	NA
Konsultasjoner	67-79 aar	Menn	Underlivsplager hos kvinner	2016	NA
Konsultasjoner	67-79 aar	Menn	Underlivsplager hos kvinner	2017	NA
Konsultasjoner	67-79 aar	Menn	Underlivsplager hos kvinner	2018	NA
Konsultasjoner	67-79 aar	Menn	Underlivsplager hos kvinner	2019	NA
Konsultasjoner	67-79 aar	Menn	Underlivsplager hos kvinner	2020	NA
Konsultasjoner	67-79 aar	Menn	Underlivsplager hos kvinner	2021	NA
Konsultasjoner	67-79 aar	Menn	Underlivsplager hos kvinner	2022	NA
Konsultasjoner	67-79 aar	Menn	Underlivsplager hos kvinner	2023	NA
Konsultasjoner	67-79 aar	Menn	Underlivsplager hos kvinner	2024	NA
Konsultasjoner	67-79 aar	Menn	Funksjonelle mage-tarmplager	2012	21536
Konsultasjoner	67-79 aar	Menn	Funksjonelle mage-tarmplager	2013	22561
Konsultasjoner	67-79 aar	Menn	Funksjonelle mage-tarmplager	2014	24112
Konsultasjoner	67-79 aar	Menn	Funksjonelle mage-tarmplager	2015	24760
Konsultasjoner	67-79 aar	Menn	Funksjonelle mage-tarmplager	2016	26326
Konsultasjoner	67-79 aar	Menn	Funksjonelle mage-tarmplager	2017	27205
Konsultasjoner	67-79 aar	Menn	Funksjonelle mage-tarmplager	2018	27088
Konsultasjoner	67-79 aar	Menn	Funksjonelle mage-tarmplager	2019	28752
Konsultasjoner	67-79 aar	Menn	Funksjonelle mage-tarmplager	2020	31421
Konsultasjoner	67-79 aar	Menn	Funksjonelle mage-tarmplager	2021	31982
Konsultasjoner	67-79 aar	Menn	Funksjonelle mage-tarmplager	2022	32616
Konsultasjoner	67-79 aar	Menn	Funksjonelle mage-tarmplager	2023	33880
Konsultasjoner	67-79 aar	Menn	Funksjonelle mage-tarmplager	2024	33725
Konsultasjoner	67-79 aar	Menn	Hudinfeksjoner	2012	12911
Konsultasjoner	67-79 aar	Menn	Hudinfeksjoner	2013	13691
Konsultasjoner	67-79 aar	Menn	Hudinfeksjoner	2014	14432
Konsultasjoner	67-79 aar	Menn	Hudinfeksjoner	2015	15113
Konsultasjoner	67-79 aar	Menn	Hudinfeksjoner	2016	15841
Konsultasjoner	67-79 aar	Menn	Hudinfeksjoner	2017	16876
Konsultasjoner	67-79 aar	Menn	Hudinfeksjoner	2018	18197
Konsultasjoner	67-79 aar	Menn	Hudinfeksjoner	2019	18319
Konsultasjoner	67-79 aar	Menn	Hudinfeksjoner	2020	19015
Konsultasjoner	67-79 aar	Menn	Hudinfeksjoner	2021	19153
Konsultasjoner	67-79 aar	Menn	Hudinfeksjoner	2022	18445
Konsultasjoner	67-79 aar	Menn	Hudinfeksjoner	2023	19637
Konsultasjoner	67-79 aar	Menn	Hudinfeksjoner	2024	20205
Konsultasjoner	67-79 aar	Menn	Ulykker og skader	2012	20624
Konsultasjoner	67-79 aar	Menn	Ulykker og skader	2013	22362
Konsultasjoner	67-79 aar	Menn	Ulykker og skader	2014	24350
Konsultasjoner	67-79 aar	Menn	Ulykker og skader	2015	24454
Konsultasjoner	67-79 aar	Menn	Ulykker og skader	2016	25244
Konsultasjoner	67-79 aar	Menn	Ulykker og skader	2017	25984
Konsultasjoner	67-79 aar	Menn	Ulykker og skader	2018	28355
Konsultasjoner	67-79 aar	Menn	Ulykker og skader	2019	28346
Konsultasjoner	67-79 aar	Menn	Ulykker og skader	2020	27793
Konsultasjoner	67-79 aar	Menn	Ulykker og skader	2021	28059
Konsultasjoner	67-79 aar	Menn	Ulykker og skader	2022	28129
Konsultasjoner	67-79 aar	Menn	Ulykker og skader	2023	28786
Konsultasjoner	67-79 aar	Menn	Ulykker og skader	2024	29051
Konsultasjoner	67-79 aar	Menn	Medfoedt sykdom eller feil	2012	354
Konsultasjoner	67-79 aar	Menn	Medfoedt sykdom eller feil	2013	383
Konsultasjoner	67-79 aar	Menn	Medfoedt sykdom eller feil	2014	428
Konsultasjoner	67-79 aar	Menn	Medfoedt sykdom eller feil	2015	438
Konsultasjoner	67-79 aar	Menn	Medfoedt sykdom eller feil	2016	456
Konsultasjoner	67-79 aar	Menn	Medfoedt sykdom eller feil	2017	529
Konsultasjoner	67-79 aar	Menn	Medfoedt sykdom eller feil	2018	533
Konsultasjoner	67-79 aar	Menn	Medfoedt sykdom eller feil	2019	582
Konsultasjoner	67-79 aar	Menn	Medfoedt sykdom eller feil	2020	538
Konsultasjoner	67-79 aar	Menn	Medfoedt sykdom eller feil	2021	630
Konsultasjoner	67-79 aar	Menn	Medfoedt sykdom eller feil	2022	646
Konsultasjoner	67-79 aar	Menn	Medfoedt sykdom eller feil	2023	722
Konsultasjoner	67-79 aar	Menn	Medfoedt sykdom eller feil	2024	581
Konsultasjoner	67-79 aar	Menn	Svangerskap, foedsel, prevensjon	2012	NA
Konsultasjoner	67-79 aar	Menn	Svangerskap, foedsel, prevensjon	2013	NA
Konsultasjoner	67-79 aar	Menn	Svangerskap, foedsel, prevensjon	2014	NA
Konsultasjoner	67-79 aar	Menn	Svangerskap, foedsel, prevensjon	2015	NA
Konsultasjoner	67-79 aar	Menn	Svangerskap, foedsel, prevensjon	2016	NA
Konsultasjoner	67-79 aar	Menn	Svangerskap, foedsel, prevensjon	2017	NA
Konsultasjoner	67-79 aar	Menn	Svangerskap, foedsel, prevensjon	2018	NA
Konsultasjoner	67-79 aar	Menn	Svangerskap, foedsel, prevensjon	2019	NA
Konsultasjoner	67-79 aar	Menn	Svangerskap, foedsel, prevensjon	2020	NA
Konsultasjoner	67-79 aar	Menn	Svangerskap, foedsel, prevensjon	2021	NA
Konsultasjoner	67-79 aar	Menn	Svangerskap, foedsel, prevensjon	2022	NA
Konsultasjoner	67-79 aar	Menn	Svangerskap, foedsel, prevensjon	2023	NA
Konsultasjoner	67-79 aar	Menn	Svangerskap, foedsel, prevensjon	2024	NA
Konsultasjoner	67-79 aar	Menn	Frykt for sykdom	2012	3309
Konsultasjoner	67-79 aar	Menn	Frykt for sykdom	2013	3506
Konsultasjoner	67-79 aar	Menn	Frykt for sykdom	2014	3655
Konsultasjoner	67-79 aar	Menn	Frykt for sykdom	2015	3338
Konsultasjoner	67-79 aar	Menn	Frykt for sykdom	2016	3429
Konsultasjoner	67-79 aar	Menn	Frykt for sykdom	2017	3427
Konsultasjoner	67-79 aar	Menn	Frykt for sykdom	2018	3439
Konsultasjoner	67-79 aar	Menn	Frykt for sykdom	2019	3459
Konsultasjoner	67-79 aar	Menn	Frykt for sykdom	2020	12535
Konsultasjoner	67-79 aar	Menn	Frykt for sykdom	2021	6591
Konsultasjoner	67-79 aar	Menn	Frykt for sykdom	2022	3877
Konsultasjoner	67-79 aar	Menn	Frykt for sykdom	2023	3706
Konsultasjoner	67-79 aar	Menn	Frykt for sykdom	2024	3585
Konsultasjoner	67-79 aar	Menn	Administrativ kontakt	2012	26712
Konsultasjoner	67-79 aar	Menn	Administrativ kontakt	2013	24830
Konsultasjoner	67-79 aar	Menn	Administrativ kontakt	2014	29465
Konsultasjoner	67-79 aar	Menn	Administrativ kontakt	2015	30980
Konsultasjoner	67-79 aar	Menn	Administrativ kontakt	2016	33986
Konsultasjoner	67-79 aar	Menn	Administrativ kontakt	2017	32038
Konsultasjoner	67-79 aar	Menn	Administrativ kontakt	2018	36852
Konsultasjoner	67-79 aar	Menn	Administrativ kontakt	2019	38402
Konsultasjoner	67-79 aar	Menn	Administrativ kontakt	2020	42483
Konsultasjoner	67-79 aar	Menn	Administrativ kontakt	2021	49914
Konsultasjoner	67-79 aar	Menn	Administrativ kontakt	2022	53202
Konsultasjoner	67-79 aar	Menn	Administrativ kontakt	2023	44435
Konsultasjoner	67-79 aar	Menn	Administrativ kontakt	2024	45957
Konsultasjoner	67-79 aar	Menn	Forebyggende kontakt	2012	8718
Konsultasjoner	67-79 aar	Menn	Forebyggende kontakt	2013	15435
Konsultasjoner	67-79 aar	Menn	Forebyggende kontakt	2014	16040
Konsultasjoner	67-79 aar	Menn	Forebyggende kontakt	2015	17804
Konsultasjoner	67-79 aar	Menn	Forebyggende kontakt	2016	18942
Konsultasjoner	67-79 aar	Menn	Forebyggende kontakt	2017	19436
Konsultasjoner	67-79 aar	Menn	Forebyggende kontakt	2018	21500
Konsultasjoner	67-79 aar	Menn	Forebyggende kontakt	2019	21701
Konsultasjoner	67-79 aar	Menn	Forebyggende kontakt	2020	30565
Konsultasjoner	67-79 aar	Menn	Forebyggende kontakt	2021	35645
Konsultasjoner	67-79 aar	Menn	Forebyggende kontakt	2022	36252
Konsultasjoner	67-79 aar	Menn	Forebyggende kontakt	2023	40880
Konsultasjoner	67-79 aar	Menn	Forebyggende kontakt	2024	39772
Konsultasjoner	67-79 aar	Menn	Andre diagnoser	2012	302644
Konsultasjoner	67-79 aar	Menn	Andre diagnoser	2013	313612
Konsultasjoner	67-79 aar	Menn	Andre diagnoser	2014	332452
Konsultasjoner	67-79 aar	Menn	Andre diagnoser	2015	342439
Konsultasjoner	67-79 aar	Menn	Andre diagnoser	2016	353044
Konsultasjoner	67-79 aar	Menn	Andre diagnoser	2017	364348
Konsultasjoner	67-79 aar	Menn	Andre diagnoser	2018	373443
